13 1686635562 0.000562 2.000000 0.000319 0.001631 0.000001
13 1686635563 0.000562 2.000000 0.000319 0.001631 0.000001
13 1686635564 0.000562 2.000000 0.000319 0.001631 0.000001
13 1686635565 0.000562 2.000000 0.000319 0.001631 0.000001
13 1686635566 0.000562 2.000000 0.000319 0.001631 0.000001
31 1686635577 14.700506 1.000000 13.486570 15.364836 216.543254
31 1686635578 14.700506 1.000000 13.486570 15.364836 216.543254
31 1686635579 14.700506 1.000000 13.486570 15.364836 216.543254
31 1686635580 14.700506 1.000000 13.486570 15.364836 216.543254
31 1686635581 14.700506 1.000000 13.486570 15.364836 216.543254
31 1686635582 13.750231 1.000000 13.421225 14.308959 189.217502
31 1686635583 13.750231 1.000000 13.421225 14.308959 189.217502
31 1686635584 13.750231 1.000000 13.421225 14.308959 189.217502
34 1686635647 0.000017 1.000000 0.000017 0.000017 0.000000
34 1686635646 0.000017 0.200000 0.000017 0.000017 0.000000
34 1686635645 0.000017 0.200000 0.000017 0.000017 0.000000
34 1686635644 0.000017 0.200000 0.000017 0.000017 0.000000
34 1686635643 0.000017 0.200000 0.000017 0.000017 0.000000
34 1686635642 0.000017 0.200000 0.000017 0.000017 0.000000
34 1686635636 0.000023 1.200000 0.000017 0.000041 0.000000
34 1686635635 0.000023 1.200000 0.000017 0.000041 0.000000
34 1686635634 0.000023 1.200000 0.000017 0.000041 0.000000
34 1686635633 0.000023 1.200000 0.000017 0.000041 0.000000
34 1686635632 0.000023 1.200000 0.000017 0.000041 0.000000
34 1686635631 0.000020 0.400000 0.000012 0.000027 0.000000
34 1686635630 0.000020 0.400000 0.000012 0.000027 0.000000
34 1686635629 0.000020 0.400000 0.000012 0.000027 0.000000
34 1686635628 0.000020 0.400000 0.000012 0.000027 0.000000
34 1686635627 0.000020 0.400000 0.000012 0.000027 0.000000
31 1686635647 13.230762 1.000000 13.230762 13.230762 175.053051
31 1686635646 12.555353 0.200000 12.555353 12.555353 31.527380
31 1686635645 12.555353 0.200000 12.555353 12.555353 31.527380
31 1686635644 12.555353 0.200000 12.555353 12.555353 31.527380
31 1686635643 12.555353 0.200000 12.555353 12.555353 31.527380
31 1686635642 12.555353 0.200000 12.555353 12.555353 31.527380
31 1686635636 12.851562 1.600000 12.502362 13.116963 264.312009
31 1686635635 12.851562 1.600000 12.502362 13.116963 264.312009
31 1686635634 12.851562 1.600000 12.502362 13.116963 264.312009
31 1686635633 12.851562 1.600000 12.502362 13.116963 264.312009
31 1686635632 12.851562 1.600000 12.502362 13.116963 264.312009
31 1686635631 12.854061 0.400000 12.849735 12.858387 66.090765
31 1686635630 12.854061 0.400000 12.849735 12.858387 66.090765
31 1686635629 12.854061 0.400000 12.849735 12.858387 66.090765
31 1686635628 12.854061 0.400000 12.849735 12.858387 66.090765
31 1686635627 12.854061 0.400000 12.849735 12.858387 66.090765
31 1686635626 12.869792 1.000000 12.747240 13.063537 165.644380
31 1686635625 12.869792 1.000000 12.747240 13.063537 165.644380
31 1686635624 12.869792 1.000000 12.747240 13.063537 165.644380
31 1686635623 12.869792 1.000000 12.747240 13.063537 165.644380
31 1686635622 12.869792 1.000000 12.747240 13.063537 165.644380
31 1686635621 12.676637 1.000000 12.293879 13.270971 160.863268
31 1686635620 12.676637 1.000000 12.293879 13.270971 160.863268
31 1686635619 12.676637 1.000000 12.293879 13.270971 160.863268
31 1686635618 12.676637 1.000000 12.293879 13.270971 160.863268
31 1686635617 12.676637 1.000000 12.293879 13.270971 160.863268
31 1686635611 14.976999 1.600000 12.872736 18.210301 367.952230
31 1686635610 14.976999 1.600000 12.872736 18.210301 367.952230
31 1686635609 14.976999 1.600000 12.872736 18.210301 367.952230
31 1686635608 14.976999 1.600000 12.872736 18.210301 367.952230
31 1686635607 14.976999 1.600000 12.872736 18.210301 367.952230
31 1686635606 12.981503 0.400000 12.870092 13.092915 67.412738
31 1686635605 12.981503 0.400000 12.870092 13.092915 67.412738
31 1686635604 12.981503 0.400000 12.870092 13.092915 67.412738
31 1686635603 12.981503 0.400000 12.870092 13.092915 67.412738
31 1686635602 12.981503 0.400000 12.870092 13.092915 67.412738
31 1686635596 13.062774 1.400000 12.959245 13.175031 238.896982
31 1686635595 13.062774 1.400000 12.959245 13.175031 238.896982
31 1686635594 13.062774 1.400000 12.959245 13.175031 238.896982
31 1686635593 13.062774 1.400000 12.959245 13.175031 238.896982
31 1686635592 13.062774 1.400000 12.959245 13.175031 238.896982
31 1686635591 12.810183 0.600000 12.303284 13.078537 98.537653
31 1686635590 12.810183 0.600000 12.303284 13.078537 98.537653
31 1686635589 12.810183 0.600000 12.303284 13.078537 98.537653
31 1686635588 12.810183 0.600000 12.303284 13.078537 98.537653
31 1686635587 12.810183 0.600000 12.303284 13.078537 98.537653
31 1686635586 13.750231 1.000000 13.421225 14.308959 189.217502
31 1686635585 13.750231 1.000000 13.421225 14.308959 189.217502
