11 1686635562 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635563 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635564 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635565 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635566 2.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635577 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635578 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635579 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635580 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635581 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635582 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635583 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635584 1.000000 -1.000000 -101.000000 0.000000 0.000000
11 1686635647 2.000000 -1.000000 2.000000 2.000000 0.000000
11 1686635646 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635645 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635644 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635643 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635642 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635636 2.800000 -1.000000 2.800000 2.800000 0.000000
11 1686635635 2.800000 -1.000000 2.800000 2.800000 0.000000
11 1686635634 2.800000 -1.000000 2.800000 2.800000 0.000000
11 1686635633 2.800000 -1.000000 2.800000 2.800000 0.000000
11 1686635632 2.800000 -1.000000 2.800000 2.800000 0.000000
11 1686635631 0.800000 -1.000000 0.800000 0.800000 0.000000
11 1686635630 0.800000 -1.000000 0.800000 0.800000 0.000000
11 1686635629 0.800000 -1.000000 0.800000 0.800000 0.000000
11 1686635628 0.800000 -1.000000 0.800000 0.800000 0.000000
11 1686635627 0.800000 -1.000000 0.800000 0.800000 0.000000
11 1686635626 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635625 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635624 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635623 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635622 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635621 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635620 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635619 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635618 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635617 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635611 1.600000 -1.000000 1.600000 1.600000 0.000000
11 1686635610 1.600000 -1.000000 1.600000 1.600000 0.000000
11 1686635609 1.600000 -1.000000 1.600000 1.600000 0.000000
11 1686635608 1.600000 -1.000000 1.600000 1.600000 0.000000
11 1686635607 1.600000 -1.000000 1.600000 1.600000 0.000000
11 1686635606 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635605 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635604 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635603 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635602 0.400000 -1.000000 0.400000 0.400000 0.000000
11 1686635596 1.400000 -1.000000 1.400000 1.400000 0.000000
11 1686635595 1.400000 -1.000000 1.400000 1.400000 0.000000
11 1686635594 1.400000 -1.000000 1.400000 1.400000 0.000000
11 1686635593 1.400000 -1.000000 1.400000 1.400000 0.000000
11 1686635592 1.400000 -1.000000 1.400000 1.400000 0.000000
11 1686635591 0.600000 -1.000000 0.600000 0.600000 0.000000
11 1686635590 0.600000 -1.000000 0.600000 0.600000 0.000000
11 1686635589 0.600000 -1.000000 0.600000 0.600000 0.000000
11 1686635588 0.600000 -1.000000 0.600000 0.600000 0.000000
11 1686635587 0.600000 -1.000000 0.600000 0.600000 0.000000
11 1686635586 1.000000 -1.000000 1.000000 1.000000 0.000000
11 1686635585 1.000000 -1.000000 1.000000 1.000000 0.000000
